FID,OBJECTID,STREET_NAM,ROADINVENT,FUNCTIONAL,JURISDICTI,Network,InstallDat,ExisFacil,Rec1,Rec2,Road,Divided,CurbtoCurb,KeyBus,LengthMi,BikeInvent,RoadSegmen,Spine,TravelLane,OneWay,WorkplanDa,Agent,Designer,EngStatus,ProjectedI,FiveYearPl,Shape_Leng
1663,1924,Meridian Street,4414200,3,2,1,2013,CL,BL, ,1,0,0,1,0.053532,0,4414200,0,2,B,0,Boston Bikes,TDG,25,2013,0,86.151393
1664,1462,Commonwealth Avenue,6227800,3,2,1,2013,BL,CT1-1,BL,1,1,0,0,0.044232,0,6227800,1,2,FT,0,Boston Bikes,TDG,0,0,0,71.184275
1665,1082,River Street,5155900,5,2,1,2013,SLM,BL, ,1,1,50,1,0.005681,0,5155900,0,1,FT,0,PWD Highway,TDG,0,0,0,9.142324
1666,1586,Columbus Avenue,4554700,3,2,1,2009,BL,CT1-2, ,1,0,0,0,0.059395,0,4554700,1,2,B,0,BTD,VHB,0,0,0,95.587686
1667,1587,Columbus Avenue,4542800,3,2,1,2009,BL,CT1-2, ,1,0,0,0,0.048861,0,4542800,1,2,B,0,BTD,VHB,0,0,0,78.633997
1668,1083,Blue Hill Avenue,5486000,2,2,1,2010,BL,CTReplace, ,1,1,0,1,0.073102,0,5486000,1,2,FT,0,Boston Bikes,TDG,0,0,0,117.646283
1669,1773,Beacon Street,6292300,3,2,1,2010,BL, , ,1,1,0,0,0.087335,0,6292300,0,3,FT,0,Boston Bikes,TDG,0,0,0,140.552284
1670,1463,Washington Street,5357600,3,2,1,2010,BL, , ,1,0,0,1,0.014703,0,5357600,0,2,B,0,Boston Bikes,TDG,0,0,0,23.66179
1671,1588,Massachusetts Avenue,5273700,3,2,1,2011,BL, , ,1,1,0,1,0.047683,0,5273700,0,2,FT,0,Boston Bikes,TDG,0,0,0,76.737914
1672,1084,Blue Hill Avenue,5486001,2,1,1,2010,SLM,CTReplace, ,1,1,0,1,0.027227,0,5486001,1,3,FT,0,Boston Bikes,TDG,0,0,0,43.818199
1673,1925,Mount Vernon Street,4664400,6,2,1,2013,CT2-1,CT2-1, ,1,0,65,0,0.044927,0,4664400,0,4,B,0,Boston Bikes,TDG,25,2013,1.1,72.302484
1674,1085,Blue Hill Avenue,6229700,2,2,1,2010,BL,CT1-2, ,1,1,0,1,0.059849,0,6229700,1,2,FT,0,Boston Bikes,TDG,0,0,0,96.318157
1675,1589,Hereford Street,5269400,5,2,1,2013,BL, , ,1,0,0,0,0.028734,0,5269400,0,2,FT,0,Boston Bikes,TDG,25,2013,0,46.242579
1676,1464,Lake Street,4511800,6,2,1,2011,BL, , ,1,0,0,0,0.102776,0,4511800,0,1,FT,0,Boston Bikes,TDG,0,0,0,165.402873
1677,1086,Blue Hill Avenue,6282200,2,2,1,2010,BL,CT1-2, ,1,1,0,1,0.021035,0,6282200,1,2,FT,0,Boston Bikes,TDG,0,0,0,33.851941
1678,1774,Centre Street,4653700,5,2,1,2010,SLM,BL, ,1,0,0,0,0.034895,0,4653700,0,2,B,0,Boston Bikes,TDG,0,0,0,56.158394
1679,1926,Seaport Boulevard,45264200,3,2,1,2012,BL, , ,1,0,0,0,0.038259,0,45264200,0,4,B,0,PWD Highway,TDG,0,0,0,61.571679
1680,1590,Dalton Street,5626900,5,2,1,2011,CL, , ,1,0,0,1,0.084314,0,5626900,0,3,B,0,Unknown,Unknown,25,2013,0,135.689766
1681,1087,Blue Hill Avenue,6223600,2,2,1,2010,BL,CT1-2, ,1,1,0,1,0.081132,0,6223600,1,2,FT,0,Boston Bikes,TDG,0,0,0,130.570167
1682,1088,Blue Hill Avenue,6223800,2,2,1,2010,BL,CT1-2, ,1,1,0,1,0.106688,0,6223800,1,2,FT,0,Boston Bikes,TDG,0,0,0,171.698414
1683,1775,Centre Street,5315400,5,2,1,2010,SLM,BL, ,1,0,0,0,0.042732,0,5315400,0,2,B,0,Boston Bikes,TDG,0,0,0,68.770756
1684,1465,Veterans Of Foreign Wars Parkway,6218200,2,3,1,2013,SLM,SUP, ,1,1,0,0,0.051873,0,6218200,1,3,FT,0,Boston Bikes,TDG,0,0,0,83.481299
1685,1591,Exeter Street,4505900,5,2,1,2014,SLM, , ,1,0,44,0,0.060791,0,4505900,0,0, ,2014.1, , ,25,0,0,97.833813
1686,1089,American Legion Highway,5120500,5,2,1,2008,BL,CT1-1, ,1,1,0,0,0.01906,0,5120500,0,2,FT,0,BPWD,AECOM,0,0,0,30.67458
1687,1776,Hereford Street,5122000,0,2,1,2013,SLM, , ,1,0,0,0,0.037965,0,5122000,0,1,FT,0,Boston Bikes,TDG,25,2013,0,61.09964
1688,1927,Seaport Boulevard,5653000,3,2,1,2012,BL, , ,1,0,0,0,0.032461,0,5653000,0,4,B,0,PWD Highway,TDG,0,0,0,52.241097
1689,1090,Ritchie Street,4640000,6,2,1,2011,SLM,NW, ,1,0,0,0,0.030159,0,4640000,0,2,B,0,Boston Bikes,TDG,0,0,0,48.535992
1690,1466,Veterans Of Foreign Wars Parkway,4830700,2,3,1,2013,BL,SUP, ,1,1,0,0,0.047721,0,4830700,1,2,FT,0,Boston Bikes,TDG,0,0,0,76.798991
1691,1592,Washington Street,4553500,3,2,1,2011,BSBL, , ,1,0,0,1,0.077295,0,4553500,0,2,B,0,Unknown,Unknown,0,0,0,124.395197
1692,1091,Ruggles Street,5407000,5,2,1,2010,SLM, , ,1,0,0,1,0.089685,0,5407000,0,3,B,0,Boston Bikes,TDG,0,0,0,144.333775
1693,1777,Centre Street,5726300,5,2,1,2010,SLM,BL, ,1,0,0,0,0.082549,0,5726300,0,2,B,0,Boston Bikes,TDG,0,0,0,132.850213
1694,1593,Columbus Avenue,4532600,3,2,1,2009,BL,CT1-2, ,1,0,0,0,0.051464,0,4532600,1,2,B,0,BTD,VHB,0,0,0,82.822791
1695,1594,Dartmouth Street,5874800,5,2,1,2011,SLM,CT2-1, ,1,0,0,0,0.108652,0,5874800,0,2,B,0,Boston Bikes,TDG,0,0,0,174.858697
1696,1467,Commonwealth Avenue,4550500,3,2,1,2013,SLM,CT1-1,BL,1,1,0,0,0.031581,0,4550500,1,2,FT,0,Boston Bikes,TDG,0,0,0,50.824513
1697,1092,Hemenway Street,6290100,5,2,1,2011,BL, , ,1,1,0,0,0.03324,0,6290100,0,1,FT,0,Unknown,Unknown,0,0,0,53.494223
1698,1928,Drydock Avenue,5278700,0,2,1,0,BL,CT1-2,BL,1,0,0,1,0.113555,0,5278700,0,2,B,0, ,Unknown,0,0,0,182.749289
1699,1093,Huntington Avenue,6289900,3,2,1,2012,SLM,PSL, ,1,1,0,1,0.070059,0,6289900,0,2,FT,0,Boston Bikes,TDG,0,0,0,112.749928
1700,1778,Huntington Avenue,6235600,3,2,1,2013,SLM,PSL,SLM,1,1,0,1,0.0462,0,6235600,0,2,FT,0,Boston Bikes,TDG,25,2013,0,74.351659
1701,1595,West Dedham Street,5616200,5,2,1,2011,CL, , ,1,0,0,0,0.06775,0,5616200,0,2,B,0,Boston Bikes,TDG,0,0,0,109.033227
1702,1468,Lake Street,4523700,6,2,1,2011,BL, , ,1,0,0,0,0.064616,0,4523700,0,1,FT,0,Boston Bikes,TDG,0,0,0,103.989063
1703,1779,River Street,5730100,5,2,1,2013,SLM,BL, ,1,0,50,1,0.03416,0,5730100,0,2,B,0,PWD Highway,TDG,0,0,0,54.975242
1704,1094,Commonwealth Avenue,4505300,3,2,1,2010,BL,CT1-1, ,1,1,0,0,0.109237,0,4505300,1,3,FT,0,Boston Bikes,TDG,0,0,0,175.80083
1705,1596,Albany Street,4561100,5,2,1,2012,BL, , ,1,0,54,0,0.04223,0,4561100,0,2,B,0,Boston Bikes,TDG,0,0,0,67.963118
1706,1095,Beacon Street,5625202,3,3,1,2010,BL,CT1-2, ,1,0,0,0,0.020433,0,5625202,0,3,FT,0,Boston Bikes,TDG,0,0,0,32.884246
1707,1929,Northern Avenue,45263900,5,5,1,2010,BL, , ,1,0,0,0,0.044227,0,45263900,0,4,B,0,MassPort,Unknown,0,0,0,71.177022
1708,1597,Adams Street,4757000,5,2,1,2013,SLM, , ,1,0,26,0,0.058725,0,4757000,0,2,B,0,Boston Bikes,TDG,0,0,0,94.508852
1709,1096,Commonwealth Avenue,5859200,3,2,1,2010,BL,CT1-1, ,1,1,0,0,0.047302,0,5859200,1,4,FT,0,Boston Bikes,TDG,0,0,0,76.125733
1710,1780,Blue Hill Avenue,6233300,2,2,1,2010,SLM,CT1-2, ,1,1,0,1,0.072179,0,6233300,1,2,FT,0,Boston Bikes,TDG,0,0,0,116.160524
1711,1598,Columbia Road,5392400,5,2,1,2010,SLM,CT1-1,BL,1,1,60,1,0.026911,0,5392400,1,2,FT,0,Boston Bikes,TDG,0,0,0,43.308922
1712,1930,Meridian Street,5229000,5,2,1,2013,CL,BL, ,1,0,42,1,0.024916,0,5229000,0,2,B,0,BTD,TDG,25,2013,0,40.099092
1713,1599,Columbia Road,6284600,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.09304,0,6284600,1,3,FT,0,Boston Bikes,TDG,0,0,0,149.734105
1714,1097,Blue Hill Avenue,6213100,2,2,1,2010,BL,CT1-2, ,1,1,0,1,0.065475,0,6213100,1,2,FT,0,Boston Bikes,TDG,0,0,0,105.372628
1715,1098,American Legion Highway,5120700,5,2,1,2008,SLM,CT1-1,BL,1,1,0,0,0.055785,0,5120700,0,2,FT,0,BPWD,AECOM,0,0,0,89.776728
1716,1931,Meridian Street,5228700,5,2,1,2013,CL,BL, ,1,0,42,1,0.028053,0,5228700,1,2,B,0,Boston Bikes,TDG,25,2013,0,45.14681
1717,1781,Blue Hill Avenue,6257500,2,2,1,2010,BL,CT1-2, ,1,1,0,1,0.008446,0,6257500,1,2,FT,0,Boston Bikes,TDG,0,0,0,13.592697
1718,1600,Columbia Road,6239200,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.022188,0,6239200,1,2,FT,0,Boston Bikes,TDG,0,0,0,35.708684
1719,1869,Main Street,5760100,5,2,1,2011,BL, , ,1,0,0,0,0.011636,0,5760100,0,2,B,0,Boston Bikes,TDG,0,0,0,18.725995
1720,1099,Blue Hill Avenue,5691300,3,2,1,2012,BL,CTReplace, ,1,1,0,1,0.032151,0,5691300,1,3,FT,0,Boston Bikes,TDG,0,0,0,51.74215
1721,1782,Blue Hill Avenue,5158400,2,2,1,2010,BL,CTReplace, ,1,1,0,1,0.09136,0,5158400,1,2,FT,0,Boston Bikes,TDG,0,0,0,147.03023
1722,1870,Main Street,5173400,5,2,1,2014,BFBL,CL, ,1,0,40,0,0.019804,0,5173400,1,2,B,0,Boston Bikes,TDG,0,0,1.1,31.871656
1723,1100,Blue Hill Avenue,5111400,3,2,1,2012,BL,CTReplace, ,1,1,0,1,0.033996,0,5111400,1,3,FT,0,Boston Bikes,TDG,0,0,0,54.710586
1724,1932,Chelsea Street,5281600,5,2,1,2010,BL, , ,1,0,0,1,0.023784,0,5281600,0,2,B,0,Boston Bikes,TDG,0,0,0,38.276964
1725,1871,Main Street,5173300,5,2,1,2011,BL, , ,1,0,0,0,0.052463,0,5173300,0,2,B,0,Boston Bikes,TDG,0,0,0,84.431769
1726,1783,American Legion Highway,5707600,5,2,1,2008,BL,CT1-1, ,1,1,0,0,0.108026,0,5707600,0,2,FT,0,BPWD,AECOM,0,0,0,173.850878
1727,1872,Main Street,5173200,5,2,1,2011,BL, , ,1,0,0,0,0.105323,0,5173200,0,2,B,0,Boston Bikes,TDG,0,0,0,169.501807
1728,1784,Ruggles Street,4572100,5,2,1,2010,SLM,SUP, ,1,0,0,1,0.045657,0,4572100,1,3,B,0,Boston Bikes,TDG,0,0,1.1,73.477526
1729,1785,Centre Street,4638000,5,2,1,2010,SLM,BL, ,1,0,0,0,0.044131,0,4638000,0,2,B,0,Boston Bikes,TDG,0,0,0,71.021705
1730,1933,Chelsea Street,4419800,5,2,1,2010,BL, , ,1,0,0,0,0.114124,0,4419800,0,2,B,0,Boston Bikes,TDG,0,0,0,183.665862
1731,1873,Dorchester Avenue,5194800,3,2,1,2010,SLM, , ,1,0,0,0,0.078693,0,5194800,0,2,B,0,MassDOT,HSH,0,0,0,126.64465
1732,1786,Centre Street,5147500,5,2,1,2010,SLM,BL, ,1,0,0,0,0.038281,0,5147500,0,2,B,0,Boston Bikes,TDG,0,0,0,61.607574
1733,1874,Dorchester Avenue,5743500,3,2,1,2010,SLM, , ,1,0,0,1,0.033054,0,5743500,0,2,B,0,MassDOT,HSH,0,0,0,53.195221
1734,1787,Huntington Avenue,6241600,3,2,1,2013,SLM,PSL,SLM,1,1,0,1,0.064132,0,6241600,0,2,FT,0,Boston Bikes,TDG,25,2013,0,103.210853
1735,1875,Dorchester Avenue,5192600,3,2,1,2010,SLM, , ,1,0,0,1,0.053975,0,5192600,0,2,B,0,MassDOT,HSH,0,0,0,86.864669
1736,1788,Beacon Street,5742800,3,2,1,2010,BL, , ,1,1,0,0,0.260763,0,5742800,0,2,FT,0,Boston Bikes,TDG,0,0,0,419.658877
1737,1876,Dorchester Avenue,5192801,3,2,1,2011,SLM, , ,1,0,0,1,0.007248,0,5192801,0,2,B,0,MassDOT,HSH,0,0,0,11.664893
1738,1877,Dorchester Avenue,5192900,3,2,1,2011,SLM, , ,1,0,0,1,0.030719,0,5192900,0,2,B,0,MassDOT,HSH,0,0,0,49.437886
1739,1789,River Street,5045800,5,2,1,2013,SLM,BL, ,1,0,50,1,0.046487,0,5045800,0,2,B,0,PWD Highway,TDG,0,0,0,74.814224
1740,1878,Columbia Road,6242500,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.044981,0,6242500,1,2,FT,0,Boston Bikes,TDG,0,0,0,72.389337
1741,1934,Saratoga Street,5838000,5,2,1,2012,CL,CT1-2, ,1,0,33.5,0,0.133121,0,5838000,1,2,B,0,Boston Bikes,TDG,0,0,0,214.238409
1742,1790,River Street,5839900,5,2,1,2013,SLM,BL, ,1,0,50,1,0.046919,0,5839900,0,2,B,0,PWD Highway,TDG,0,0,0,75.508491
1743,1879,Essex Street,5293500,5,2,1,2012,BSBL, , ,1,0,0,0,0.014614,0,5293500,0,2,FT,0,Boston Bikes,TDG,0,0,0,23.518873
1744,1880,Main Street,5792300,5,2,1,2012,BL, , ,1,0,30,0,0.030271,0,5792300,0,1,FT,0,Boston Bikes,TDG,0,0,0,48.717195
1745,1791,River Street,5868900,5,2,1,2013,SLM,BL, ,1,0,50,1,0.011699,0,5868900,0,2,B,0,PWD Highway,TDG,0,0,0,18.827074
1746,1881,Warren Street,5830300,5,2,1,2012,BL, , ,1,0,0,0,0.042546,0,5830300,0,1,FT,0,Boston Bikes,TDG,0,0,0,68.470511
1747,1792,Jewish War Veterans Drive,4756300,5,2,1,2009,BL, , ,1,0,0,0,0.077859,0,4756300,0,2,B,0,Boston Bikes,TDG,0,0,0,125.301978
1748,1882,Ashmont Street,4880200,5,2,1,2013,SLM, , ,1,0,28,0,0.043885,0,4880200,0,2,B,0,PWD Highway,TDG,0,0,0,70.626211
1749,1793,Walnut Avenue,4696800,6,2,1,2011,SLM, , ,1,0,0,0,0.030897,0,4696800,0,2,B,0,Boston Bikes,TDG,0,0,0,49.724446
1750,1794,Walnut Avenue,5206200,6,2,1,2011,SLM, , ,1,0,0,0,0.045501,0,5206200,0,2,B,0,Boston Bikes,TDG,0,0,0,73.226526
1751,1935,Albany Street,0,0,2,1,2012,SLM, , ,1,1,0,1,0.064091,0,0,0,3,FT,0,Boston Bikes,TDG,0,0,0,103.144067
1752,1883,Adams Street,5687400,5,2,1,2013,SLM, , ,1,0,26,0,0.03116,0,5687400,0,2,B,0,Boston Bikes,TDG,0,0,0,50.146472
1753,1795,Marcella Street,5716000,6,2,1,2011,SLM,NW, ,1,0,0,0,0.049826,0,5716000,0,2,B,0,Boston Bikes,TDG,0,0,0,80.187513
1754,1884,Dorchester Avenue,5441700,3,2,1,2011,SLM, , ,1,0,0,0,0.054937,0,5441700,0,2,B,0,MassDOT,HSH,0,0,0,88.412523
1755,1796,Valentine Street,4645000,0,2,1,2011,SLM,NW, ,1,0,0,0,0.049689,0,4645000,0,1,FT,0,Boston Bikes,TDG,0,0,0,79.967534
1756,1936,Albany Street,0,0,2,1,2012,SLM, , ,1,1,0,1,0.064557,0,0,0,2,FT,0,Boston Bikes,TDG,0,0,0,103.894105
1757,1885,Dorchester Avenue,4754400,3,2,1,2011,SLM, , ,1,0,0,0,0.057322,0,4754400,0,2,B,0,MassDOT,HSH,0,0,0,92.250703
1758,1797,Commonwealth Avenue,5126900,3,2,1,2009,BL,CT1-1, ,1,1,0,1,0.03739,0,5126900,1,2,FT,0,BTD,HSH,0,0,0,60.174286
1759,1886,Freeport Street,5605900,3,2,1,2013,BL, , ,1,0,0,0,0.07154,0,5605900,0,2,B,0,PWD Highway,TDG,100,2013,0,115.132121
1760,1798,Commonwealth Avenue,6224800,3,2,1,2009,BL,CT1-1, ,1,1,0,1,0.045679,0,6224800,1,2,FT,0,BTD,HSH,0,0,0,73.512864
1761,1887,Dorchester Avenue,4723800,3,2,1,2011,BL, , ,1,0,0,0,0.060787,0,4723800,0,2,B,0,MassDOT,HSH,0,0,0,97.827374
1762,1799,Commonwealth Avenue,5127000,3,2,1,2009,BL,CT1-1, ,1,1,0,1,0.019278,0,5127000,1,2,FT,0,BTD,HSH,0,0,0,31.024278
1763,1888,Dorchester Avenue,5710200,3,2,1,2011,BL, , ,1,0,0,0,0.052879,0,5710200,0,2,B,0,MassDOT,HSH,0,0,0,85.100643
1764,1889,Dorchester Avenue,5628200,3,2,1,2011,BL, , ,1,0,0,0,0.06237,0,5628200,0,2,B,0,MassDOT,HSH,0,0,0,100.374507
1765,1800,Commonwealth Avenue,5145700,3,2,1,2009,BL,CT1-1, ,1,1,0,1,0.102122,0,5145700,1,3,FT,0,BTD,HSH,0,0,0,164.350447
1766,1890,Dorchester Avenue,4629900,3,2,1,2011,SLM, , ,1,0,0,0,0.049448,0,4629900,0,2,B,0,MassDOT,HSH,0,0,0,79.578744
1767,1891,Dorchester Avenue,5267300,3,2,1,2011,BL, , ,1,0,0,0,0.010488,0,5267300,0,2,B,0,MassDOT,HSH,0,0,0,16.878983
1768,1937,Nashua Street,5252900,3,2,1,2012,SLM, , ,1,0,0,0,0.055656,0,5252900,0,3,B,0,Boston Bikes,TDG,0,0,0,89.569784
1769,1892,Dorchester Avenue,4545400,3,2,1,2011,BL,CT1-1, ,1,1,0,0,0.069708,0,4545400,1,4,FT,0,MassDOT,HSH,0,0,0,112.183635
1770,1893,A Street,5398800,5,2,1,2013,BL, , ,1,0,35,0,0.030434,0,5398800,0,2,B,0,Boston Bikes,TDG,100,2013,0,48.978489
1771,1938,Dartmouth Street,5874800,5,2,1,2011,SLM,CT2-1, ,1,0,0,0,0.070289,0,5874800,0,5,B,0,Boston Bikes,TDG,0,0,0,113.119362
1772,1894,A Street,4542400,5,2,1,2013,BL, , ,1,0,35,0,0.031066,0,4542400,0,2,B,0,Boston Bikes,TDG,100,2013,0,49.995593
1773,1939,Commercial Street,5640700,5,2,1,2011,BL,CT1-2, ,1,0,0,0,0.011038,0,5640700,1,4,B,0,BTD/NPS,TDG,10,2018,1.1,17.763936
1774,1895,A Street,4538200,5,2,1,2013,BL, , ,1,0,40,0,0.036982,0,4538200,0,3,B,0,Boston Bikes,TDG,100,2013,0,59.516272
1775,1940,Commonwealth Avenue,6227000,3,2,1,2013,BL,CT1-1,BL,1,1,0,0,0.093616,0,6227000,1,2,FT,0,Boston Bikes,TDG,0,0,0,150.660411
1776,1896,Essex Street,5787700,5,2,1,2012,SLM, , ,1,0,0,0,0.039455,0,5787700,0,3,FT,0,Boston Bikes,TDG,0,0,0,63.497074
1777,1897,Devonshire Street,5524200,5,2,1,2012,SLM, , ,1,0,0,0,0.022617,0,5524200,0,1,FT,0,Boston Bikes,TDG,0,0,0,36.39805
1778,1941,William T Morrissey Boulevard,5425901,0,3,1,0,BL,CT2-1, ,1,0,0,0,0.05443,0,5425901,1,3,B,0, ,Unknown,0,0,1.1,87.596821
1779,1898,Franklin Street,4462200,5,2,1,2011,SLM, , ,1,0,0,0,0.040133,0,4462200,0,2,FT,0,Boston Bikes,TDG,0,0,0,64.588322
1780,1899,Purchase Street,5652100,3,2,1,2011,BL, , ,1,0,0,0,0.023267,0,5652100,0,3,FT,0,Boston Bikes,TDG,0,0,0,37.444987
1781,1942,Old Trail Road,5778500,5,2,1,0,SUP, , ,1,0,0,0,0.011986,0,5778500,0,0,B,0, , ,0,0,0,19.289614
1782,1900,Atlantic Avenue,4478900,3,2,1,2011,BL,CT1-2, ,1,0,0,0,0.11642,0,4478900,1,3,FT,0,BTD/NPS,TDG,10,0,0,187.360019
1783,1943,Charles River Locks,0,0,3,1,0,SUC, , ,0,0,0,0,0.131166,0,0,0,0,B,0, , ,0,0,0,211.09191
1784,1944,Fiedler Shared-Use Bridge,0,0,3,1,0,SUB, , ,0,0,0,0,0.128635,0,0,1,0,B,0, , ,0,0,0,207.018139
1785,1945,Charles Circle Shared-Use Bridge,0,0,3,1,0,SUB, , ,0,0,0,0,0.190718,0,0,1,0,B,0, , ,0,0,0,306.930955
1786,1946,Dartmouth Street Shared-Use Bridge,0,0,3,1,0,SUB, , ,0,0,0,0,0.084805,0,0,0,0,B,0, , ,0,0,0,136.480367
1787,1947,Arnold Arboretum Trails,0,0,2,1,0,SUP, , ,0,0,0,0,0.377742,0,0,0,0,B,0, , ,0,0,0,607.918365
1788,1948, ,0,0,3,1,0,SUP, , ,0,0,0,0,0.011112,0,0,1,0,B,0, , ,0,0,0,17.883299
1789,1949,Silber Way Shared-Use Bridge,0,0, ,1,0,SUB, , ,0,0,0,0,0.075203,0,0,0,0,B,0, , ,0,0,0,121.02759
1790,1950,Arnold Arboretum Trails,0,0,2,1,0,SUP, , ,0,0,0,0,0.195457,0,0,0,0,B,0, , ,0,0,0,314.558728
1791,1951,Southbay Harbor Trail,0,0,1,1,2011,SUP, , ,0,0,0,0,0.596263,0,0,1,0,B,0, , ,0,0,0,959.594458
1792,1952,Emerald Necklace Trail,0,0,2,1,0,SUP, , ,0,0,0,0,0.328094,0,0,0,0,B,0, , ,0,0,0,528.016478
1793,1953,Emerald Necklace Trail,0,0,2,1,0,SUP, , ,0,0,0,0,1.505005,0,0,1,0,B,0, , ,0,0,0,2422.075894
1794,1954,East Boundary Path,0,0,3,1,0,SUP, , ,0,0,0,0,0.778639,0,0,0,0,B,0, , ,0,0,0,1253.100243
1795,1955,Neponset River Trail,0,0,3,1,0,SUP, , ,0,0,0,0,0.200033,0,0,1,0,B,0, , ,0,0,0,287.055789
1796,1956,Tenean Beach Path,0,0,3,1,0,SUP, , ,0,0,0,0,0.255252,0,0,1,0,B,0, , ,0,0,0,410.788616
1797,1957, ,0,0,3,1,0,SUP, , ,0,0,0,0,0.555984,0,0,0,0,B,0, , ,0,0,0,894.771154
1798,1958,Southwest Corridor,0,0,3,1,0,SUP, , ,0,0,0,0,0.56804,0,0,0,0,B,0, , ,0,0,0,914.173431
1799,1169,Dorchester Avenue,4787500,3,2,1,2011,SLM, , ,1,0,0,1,0.03188,0,4787500,0,2,B,0,MassDOT,HSH,0,0,0,51.30632
1800,1959,Southwest Corridor,0,0,3,1,0,SUP, , ,0,0,0,0,2.849498,0,0,1,0,B,0, , ,0,0,0,4585.831585
1801,1269,Murray Circle,4734800,2,3,1,2011,BL,SUP, ,1,0,0,0,0.034057,0,4734800,0,2,FT,0,Boston Bikes,TDG,0,0,0,54.809722
1802,1170,Adams Street,5853500,5,2,1,2013,SLM, , ,1,0,28,0,0.087039,0,5853500,0,2,B,0,Boston Bikes,TDG,0,0,0,140.076528
1803,1270,Perkins Street,5150300,5,3,1,2008,BL,CT1-1, ,1,1,0,0,0.023095,0,5150300,1,1,FT,0,Unknown,Unknown,0,0,0,37.167492
1804,1960,Emerald Necklace Trail,0,0,2,1,0,SUP, , ,0,0,0,0,0.024428,0,0,1,0,B,0, , ,0,0,0,39.313505
1805,1171,Adams Street,5853400,5,2,1,2013,SLM, , ,1,0,28,0,0.037698,0,5853400,0,2,B,0,Boston Bikes,TDG,0,0,0,60.668976
1806,1271,Perkins Street,4647000,5,3,1,2008,BL,CT1-2, ,1,1,0,0,0.030627,0,4647000,1,2,B,0,Unknown,Unknown,0,0,0,49.288867
1807,1172,Columbia Road,5764400,5,2,1,2010,BL,CT1-1, ,1,1,0,0,0.13682,0,5764400,1,2,FT,0,Boston Bikes,TDG,0,0,0,220.190734
1808,1961,Stony Brook Path,0,0,3,1,0,SUP, , ,0,0,0,0,0.842736,0,0,0,0,B,0, , ,0,0,0,1356.254936
1809,1272,Chestnut Street,6210400,5,3,1,2007,BL, , ,1,1,0,0,0.04391,0,6210400,0,1,FT,0,Unknown,Unknown,0,0,0,70.666
1810,1173,Washington Street,5171800,3,2,1,2011,BSBL, , ,1,0,0,1,0.020084,0,5171800,0,1,FT,0,Unknown,Unknown,0,0,0,32.322497
1811,1273,Chestnut Street,4640900,5,3,1,2007,BL, , ,1,1,0,0,0.050922,0,4640900,0,1,FT,0,Unknown,Unknown,0,0,0,81.95052
1812,1174,Boylston Street,5424800,3,2,1,2012,SLM, , ,1,0,0,0,0.021371,0,5424800,0,2,FT,0,Boston Bikes,TDG,0,0,0,34.3935
1813,1274,Commonwealth Avenue,6275900,3,2,1,2010,BL,CT1-1, ,1,1,0,1,0.020354,0,6275900,1,3,FT,0,MassDOT,TDG,0,0,0,32.756498
1814,1962,Gavin Path,0,0,3,1,0,SUP, , ,0,0,0,0,0.271212,0,0,0,0,B,0, , ,0,0,0,436.475053
1815,1175,Essex Street,5650100,5,2,1,2012,BSBL, , ,1,0,0,0,0.024967,0,5650100,0,2,FT,0,Boston Bikes,TDG,0,0,0,40.180544
1816,1275,Commonwealth Avenue,5119000,3,2,1,2010,BL,CT1-1, ,1,1,0,1,0.053114,0,5119000,1,2,FT,0,MassDOT,TDG,0,0,0,85.478205
1817,1176,Essex Street,5293700,5,2,1,2012,BSBL, , ,1,0,0,0,0.0149,0,5293700,0,2,FT,0,Boston Bikes,TDG,0,0,0,23.97972
1818,1276,American Legion Highway,5172300,5,2,1,2008,SLM,CT1-1,BL,1,1,0,0,0.053958,0,5172300,0,2,FT,0,BPWD,AECOM,0,0,0,86.837002
1819,1177,Warren Street,4422200,5,2,1,2012,BL, , ,1,0,0,0,0.020719,0,4422200,0,1,FT,0,Boston Bikes,TDG,0,0,0,33.344515
1820,1963,Rooney Rock Path,0,0,3,1,0,SUP, , ,0,0,0,0,0.767202,0,0,0,0,B,0, , ,0,0,0,1234.693884
1821,1178,Main Street,5458900,5,2,1,2012,BL, , ,1,0,30,0,0.054179,0,5458900,0,1,FT,0,Boston Bikes,TDG,0,0,0,87.192442
1822,1277,American Legion Highway,6232500,5,2,1,2008,SLM,CT1-1,BL,1,1,0,0,0.137775,0,6232500,0,2,FT,0,BPWD,AECOM,0,0,0,221.727691
1823,1179,Ashmont Street,5514200,5,2,1,2013,SLM, , ,1,0,28,0,0.094314,0,5514200,0,2,B,0,PWD Highway,TDG,0,0,0,151.784443
1824,1180,John F. Fitzgerald Surface Road,45228900,3,2,1,2014,BL,CT1-1,BL,1,0,0,0,0.080468,0,45228900,0,2,FT,2014.2, ,TDG,75,2013,0,129.501046
1825,1278,Walnut Avenue,5604900,6,2,1,2011,SLM, , ,1,0,0,0,0.035043,0,5604900,0,2,B,0,Boston Bikes,TDG,0,0,0,56.396332
1826,1964,Rooney Rock Path Connector,0,0,3,1,0,SUC, , ,0,0,0,0,0.096794,0,0,0,0,B,0, , ,0,0,0,155.775423
